Address,Content,Status Code,Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,Meta Refresh 1,Canonical Link Element 1,Size,Word Count,Level,Inlinks,Outlinks,External Outlinks,Hash,Response Time,Last Modified,Redirect URI
https://docs.microsoft.com/en-us/dotnet/core/api/system.diagnostics.processthreadcollection,text/html,200,OK,ProcessThreadCollection class,29,247,,0,0,,0,ProcessThreadCollection Class,29,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.diagnostics.processthreadcollection,39607,433,3,25,54,2,6b2d5529d61d5469950fd59627fd8d9,0.358,"Wed, 06 Jul 2016 01:37:10 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.reflection.assemblyproductattribute,text/html,200,OK,AssemblyProductAttribute class,30,253,,0,0,,0,AssemblyProductAttribute Class,30,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.reflection.assemblyproductattribute,13363,97,3,9,13,2,dd3c06d6cd5bc1af1dd969717d91028c,0.256,"Wed, 06 Jul 2016 01:37:08 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.io,text/html,200,OK,System.IO namespace,19,182,,0,0,,0,System.IO Namespace,19,,0,Search Results,14,Classes,7,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.io,47918,1039,2,6,84,1,b5b74871bf2511bb73c6f83a01879462,0.8,"Thu, 07 Jul 2016 05:11:34 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.reflection.parametermodifier,text/html,200,OK,ParameterModifier struct,24,197,,0,0,,0,ParameterModifier Struct,24,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.reflection.parametermodifier,14405,158,3,13,15,2,efff20acaabb78e029b1070f3a2dc187,0.331,"Wed, 06 Jul 2016 01:37:08 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.diagnostics.debuggerhiddenattribute,text/html,200,OK,DebuggerHiddenAttribute class,29,249,,0,0,,0,DebuggerHiddenAttribute Class,29,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.diagnostics.debuggerhiddenattribute,11456,71,3,10,11,2,e75e4050186fbc76041e92ae6b344d4e,0.379,"Wed, 06 Jul 2016 01:37:05 GMT",
https://docs.microsoft.com/en-us/advanced-threat-analytics/plan-design/ata-prerequisites,text/html,200,OK,ATA Prerequisites | Microsoft Advanced Threat Analytics,55,452,Describes the requirements for a successful deployment of ATA in your environment,81,490,,0,ATA Prerequisites,17,,0,Before you start,16,ATA Center requirements,23,,,https://docs.microsoft.com/en-us/advanced-threat-analytics/plan-design/ata-prerequisites,28052,2305,2,29,20,13,3196a40f487af67012af57b69559b70c,0.267,"Tue, 05 Jul 2016 09:00:39 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.io.filesystemeventhandler,text/html,200,OK,FileSystemEventHandler delegate,31,272,,0,0,,0,FileSystemEventHandler Delegate,31,,0,Search Results,14,See Also,8,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.io.filesystemeventhandler,11137,54,3,6,11,2,355364afd4a2f9ef7c8816af6e8c5a42,0.248,"Thu, 07 Jul 2016 05:11:34 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.reflection.methodinfoextensions,text/html,200,OK,MethodInfoExtensions class,26,224,,0,0,,0,MethodInfoExtensions Class,26,,0,Search Results,14,Methods,7,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.reflection.methodinfoextensions,11364,45,3,7,10,2,34378a28a231e1db9aef51dab1c07b16,0.804,"Thu, 07 Jul 2016 05:11:32 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.io.filemode,text/html,200,OK,FileMode enum,13,124,,0,0,,0,FileMode Enum,13,,0,Search Results,14,Fields,6,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.io.filemode,13495,317,3,84,15,2,e1e5be9203675a3e3ce05693d1b7f154,0.283,"Thu, 07 Jul 2016 05:11:35 GMT",
https://docs.microsoft.com/en-us/advanced-threat-analytics/deploy-use/configure-port-mirroring,text/html,200,OK,Configure Port Mirroring | Microsoft Advanced Threat Analytics,62,499,Describes port mirroring options and how to configure them for ATA,66,390,,0,Configure Port Mirroring,24,,0,Supported port mirroring options,32,See Also,8,,,https://docs.microsoft.com/en-us/advanced-threat-analytics/deploy-use/configure-port-mirroring,13634,781,3,12,10,6,33a5ba6253901627e8a3eb22a8948ed2,0.249,"Tue, 05 Jul 2016 09:00:56 GMT",
https://docs.microsoft.com/en-us/dotnet/articles/standard/library,text/html,200,OK,.NET Standard Library,21,179,.NET Standard Library,21,129,".NET, .NET Core",15,.NET Standard Library,21,,0,.NET Platforms Support,22,Comparison to Portable Class Libraries,38,,,https://docs.microsoft.com/en-us/dotnet/articles/standard/library,21614,1302,2,14,14,17,c46b5c32010d81049de7860735369c0e,0.215,"Thu, 07 Jul 2016 05:11:30 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.text.stringbuilder,text/html,200,OK,StringBuilder class,19,149,,0,0,,0,StringBuilder Class,19,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.text.stringbuilder,269425,5540,3,229,451,2,938420b6e86fba93f18cea6e29761b4,0.27,"Wed, 06 Jul 2016 01:36:48 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.collections.specialized,text/html,200,OK,System.Collections.Specialized namespace,40,348,,0,0,,0,System.Collections.Specialized Namespace,40,,0,Search Results,14,Classes,7,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.collections.specialized,22970,360,2,6,34,1,6b3b12931ceaba6beec64411f6bc1837,0.265,"Wed, 06 Jul 2016 01:37:07 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.diagnostics.conditionalattribute,text/html,200,OK,ConditionalAttribute class,26,203,,0,0,,0,ConditionalAttribute Class,26,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.diagnostics.conditionalattribute,13928,139,3,11,15,2,118211a19ef7fa73c5c598833319c08a,0.318,"Wed, 06 Jul 2016 01:37:05 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.uint64,text/html,200,OK,UInt64 struct,13,102,,0,0,,0,UInt64 Struct,13,,0,Search Results,14,Fields,6,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.uint64,105589,1895,3,241,186,2,b0038ad8c48e00db3d3aebe0a2067db8,0.394,"Wed, 06 Jul 2016 01:37:04 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.single,text/html,200,OK,Single struct,13,99,,0,0,,0,Single Struct,13,,0,Search Results,14,Fields,6,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.single,139027,2448,3,669,247,2,b1f7ba50bb9d251bf9fa6a273f39f45e,0.294,"Wed, 06 Jul 2016 01:36:56 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.int16,text/html,200,OK,Int16 struct,12,89,,0,0,,0,Int16 Struct,12,,0,Search Results,14,Fields,6,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.int16,103957,1823,3,285,186,2,7005d0fb88d9ad94763082245063f74f,0.288,"Wed, 06 Jul 2016 01:36:49 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.xml,text/html,200,OK,System.Xml namespace,20,194,,0,0,,0,System.Xml Namespace,20,,0,Search Results,14,Classes,7,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.xml,51462,978,2,6,94,1,67686e2ae70e01d7dd4485e7cf51b33,0.291,"Thu, 07 Jul 2016 05:11:35 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.io.pathtoolongexception,text/html,200,OK,PathTooLongException class,26,233,,0,0,,0,PathTooLongException Class,26,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.io.pathtoolongexception,16423,257,3,133,21,2,f40b19e61c4dd3b9ede99100f9413f91,0.974,"Wed, 06 Jul 2016 01:36:53 GMT",
https://docs.microsoft.com/en-us/advanced-threat-analytics/deploy-use/preinstall-ata,text/html,200,OK,Before you install ATA - Complete steps | Microsoft Advanced Threat Analytics,77,626,Walks you through the necessary steps you must complete before ATA deployment.,78,490,,0,Before you install ATA,22,,0,See Also,8,,0,,,https://docs.microsoft.com/en-us/advanced-threat-analytics/deploy-use/preinstall-ata,8042,55,2,9,11,5,d8af982a61b1d00e7284fa73406b689a,0.313,"Tue, 05 Jul 2016 09:00:55 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.collections.specialized.bitvector32.section,text/html,200,OK,BitVector32.Section struct,26,207,,0,0,,0,BitVector32.Section Struct,26,,0,Search Results,14,Properties,10,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.collections.specialized.bitvector32.section,34267,400,3,59,58,2,f3a2ec3eec8636f244fe86f25ed5d51b,0.592,"Wed, 06 Jul 2016 01:36:51 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/windows.ui.xaml.media.animation,text/html,200,OK,Windows.UI.Xaml.Media.Animation namespace,41,379,,0,0,,0,Windows.UI.Xaml.Media.Animation Namespace,41,,0,Search Results,14,Structs,7,,,https://docs.microsoft.com/en-us/dotnet/core/api/windows.ui.xaml.media.animation,9554,41,2,6,9,1,9b39f00a4c69315ba3440991aadf046c,0.636,"Wed, 06 Jul 2016 01:36:56 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.xmlnametable,text/html,200,OK,XmlNameTable class,18,170,,0,0,,0,XmlNameTable Class,18,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.xmlnametable,25943,402,3,61,31,2,e4a0c159c45235c6771713f71f82c8f9,0.681,"Wed, 06 Jul 2016 01:37:03 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.xmlnamednodemap,text/html,200,OK,XmlNamedNodeMap class,21,213,,0,0,,0,XmlNamedNodeMap Class,21,,0,Search Results,14,Properties,10,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.xmlnamednodemap,30634,499,3,17,47,2,7c10f53c134089013d932817c5dd2944,0.971,"Wed, 06 Jul 2016 01:37:03 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.reflection.typeextensions,text/html,200,OK,TypeExtensions class,20,174,,0,0,,0,TypeExtensions Class,20,,0,Search Results,14,Methods,7,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.reflection.typeextensions,95530,599,3,39,140,2,1f351a2e6398fa58ca96bff3d2b4286c,0.651,"Thu, 07 Jul 2016 05:11:32 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.reflection.manifestresourceinfo,text/html,200,OK,ManifestResourceInfo class,26,221,,0,0,,0,ManifestResourceInfo Class,26,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.reflection.manifestresourceinfo,18500,234,3,14,19,2,5f9a289824f69597b7ed52a2e6c85121,0.981,"Wed, 06 Jul 2016 01:37:08 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/windows.ui.xaml.media.animation.repeatbehaviortype,text/html,200,OK,RepeatBehaviorType enum,23,219,,0,0,,0,RepeatBehaviorType Enum,23,,0,Search Results,14,Fields,6,,,https://docs.microsoft.com/en-us/dotnet/core/api/windows.ui.xaml.media.animation.repeatbehaviortype,9266,31,3,7,6,2,a34a149fe07ce11fbb789dc80660cdfa,0.688,"Wed, 06 Jul 2016 01:36:56 GMT",
https://docs.microsoft.com/en-us/dotnet/articles/welcome,text/html,200,OK,Welcome to .NET,15,141,Getting started,15,86,.NET,4,Welcome to .NET,15,,0,News,4,Documentation,13,,,https://docs.microsoft.com/en-us/dotnet/articles/welcome,11093,334,1,7,13,18,8b570b22477e85987d442ea53e505a88,0.222,"Thu, 07 Jul 2016 05:11:31 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.diagnostics.traceeventcache,text/html,200,OK,TraceEventCache class,21,190,,0,0,,0,TraceEventCache Class,21,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.diagnostics.traceeventcache,17826,189,3,35,18,2,4028c384dbc6951263ad9a99e3b83c76,0.412,"Wed, 06 Jul 2016 01:37:10 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.xmldocumentxpathextensions,text/html,200,OK,XmlDocumentXPathExtensions class,32,296,,0,0,,0,XmlDocumentXPathExtensions Class,32,,0,Search Results,14,Methods,7,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.xmldocumentxpathextensions,29535,172,3,14,30,2,771a0c3452ce8a0c789fe15ea702401e,1.06,"Wed, 06 Jul 2016 01:37:03 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.xmlparsercontext,text/html,200,OK,XmlParserContext class,22,192,,0,0,,0,XmlParserContext Class,22,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.xmlparsercontext,54128,909,3,23,95,2,5ce4f475f3e600f3306ab422f7369818,0.317,"Thu, 07 Jul 2016 05:11:31 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.xmldictionary,text/html,200,OK,XmlDictionary class,19,157,,0,0,,0,XmlDictionary Class,19,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.xmldictionary,27538,296,3,25,41,2,9a779e951897ad6cc1ca1cb57609fc54,0.856,"Thu, 07 Jul 2016 05:11:31 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.diagnostics.debuggerbrowsableattribute,text/html,200,OK,DebuggerBrowsableAttribute class,32,276,,0,0,,0,DebuggerBrowsableAttribute Class,32,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.diagnostics.debuggerbrowsableattribute,15141,130,3,9,18,2,c65e46f60a992228faf9df9b7a444df3,0.728,"Wed, 06 Jul 2016 01:37:05 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.reflection.defaultmemberattribute,text/html,200,OK,DefaultMemberAttribute class,28,236,,0,0,,0,DefaultMemberAttribute Class,28,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.reflection.defaultmemberattribute,13974,180,3,9,13,2,cc9fb0615cb0577d0dd85b24246870c9,0.289,"Wed, 06 Jul 2016 01:37:08 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.diagnostics.debug,text/html,200,OK,Debug class,11,99,,0,0,,0,Debug Class,11,,0,Search Results,14,Methods,7,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.diagnostics.debug,69066,1403,3,31,90,2,f71e52a14c61ec992c627ccf43aa33a8,0.301,"Wed, 06 Jul 2016 01:37:05 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.io.fileloadexception,text/html,200,OK,FileLoadException class,23,194,,0,0,,0,FileLoadException Class,23,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.io.fileloadexception,28728,657,3,34,43,2,e5e3432724ab7c1f2dde8c65491e5b35,0.26,"Wed, 06 Jul 2016 01:36:54 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.serialization,text/html,200,OK,System.Xml.Serialization namespace,34,297,,0,0,,0,System.Xml.Serialization Namespace,34,,0,Search Results,14,Classes,7,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.serialization,30851,691,2,6,51,1,22f1c9bf23fe74efcfd6e0a272538345,0.292,"Wed, 06 Jul 2016 01:37:03 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.net.websockets,text/html,200,OK,System.Net.WebSockets namespace,31,297,,0,0,,0,System.Net.WebSockets Namespace,31,,0,Search Results,14,Classes,7,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.net.websockets,14492,188,2,6,16,1,d588e2634fd015865b70eb60c6d2006e,0.249,"Thu, 07 Jul 2016 05:11:32 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.xmldocumentfragment,text/html,200,OK,XmlDocumentFragment class,25,236,,0,0,,0,XmlDocumentFragment Class,25,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.xmldocumentfragment,29466,366,3,20,34,2,7b477e817172531738bac51d5fbf9c63,0.242,"Thu, 07 Jul 2016 05:11:36 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.numerics,text/html,200,OK,System.Numerics namespace,25,239,,0,0,,0,System.Numerics Namespace,25,,0,Search Results,14,Classes,7,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.numerics,14954,157,2,6,17,1,e4de479cb31ebcd55cc44dbf33f3f03b,0.23,"Thu, 07 Jul 2016 05:11:32 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/microsoft.visualbasic.compilerservices,text/html,200,OK,Microsoft.VisualBasic.CompilerServices namespace,48,415,,0,0,,0,Microsoft.VisualBasic.CompilerServices Namespace,48,,0,Search Results,14,Classes,7,,,https://docs.microsoft.com/en-us/dotnet/core/api/microsoft.visualbasic.compilerservices,19222,377,2,6,20,1,897ce4c8cff51ac70a84361531ccab81,0.285,"Wed, 06 Jul 2016 01:36:45 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.net.websockets.clientwebsocketoptions,text/html,200,OK,ClientWebSocketOptions class,28,246,,0,0,,0,ClientWebSocketOptions Class,28,,0,Search Results,14,Properties,10,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.net.websockets.clientwebsocketoptions,23440,262,3,15,24,2,a2cb892eb4f3fc1d43b8c8bc48078036,0.307,"Thu, 07 Jul 2016 05:11:32 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.net.websockets.websocketexception,text/html,200,OK,WebSocketException class,24,217,,0,0,,0,WebSocketException Class,24,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.net.websockets.websocketexception,49384,820,3,34,68,2,b719e820c7d3f16137c1a4af94bb1fa8,0.463,"Thu, 07 Jul 2016 05:11:32 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.net.websockets.websocketreceiveresult,text/html,200,OK,WebSocketReceiveResult class,28,254,,0,0,,0,WebSocketReceiveResult Class,28,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.net.websockets.websocketreceiveresult,26717,289,3,16,37,2,f58092f7b24e86734836f4d7df59e36a,0.452,"Thu, 07 Jul 2016 05:11:32 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.serialization.xmlincludeattribute,text/html,200,OK,XmlIncludeAttribute class,25,202,,0,0,,0,XmlIncludeAttribute Class,25,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.serialization.xmlincludeattribute,14070,118,3,9,16,2,10871b4f67948d2c708a4c3076f4cc56,0.811,"Wed, 06 Jul 2016 01:37:03 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.security.cryptography.x509certificates.x509certificatecollection,text/html,200,OK,X509CertificateCollection class,31,248,,0,0,,0,X509CertificateCollection Class,31,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.security.cryptography.x509certificates.x509certificatecollection,83074,794,3,80,135,2,e21bfc659c8967e6757d4bbc8b2dfb68,0.451,"Wed, 06 Jul 2016 01:36:49 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/microsoft.visualbasic.compilerservices.operators,text/html,200,OK,Operators class,15,126,,0,0,,0,Operators Class,15,,0,Search Results,14,Methods,7,,,https://docs.microsoft.com/en-us/dotnet/core/api/microsoft.visualbasic.compilerservices.operators,102841,1697,3,37,134,2,136c12e174757dbaa76805aace63aaa3,0.934,"Wed, 06 Jul 2016 01:36:45 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.timespan,text/html,200,OK,TimeSpan struct,15,131,,0,0,,0,TimeSpan Struct,15,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.timespan,206547,4268,3,524,409,2,4c582b1d956fa4a9ccaa08d107ec117c,0.935,"Wed, 06 Jul 2016 01:37:05 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.serialization.xmltextattribute,text/html,200,OK,XmlTextAttribute class,22,179,,0,0,,0,XmlTextAttribute Class,22,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.serialization.xmltextattribute,18928,226,3,14,23,2,bc40a919dafb7d32b7078c10ae4e1067,1.136,"Wed, 06 Jul 2016 01:37:03 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.serialization.xmlattributes,text/html,200,OK,XmlAttributes class,19,153,,0,0,,0,XmlAttributes Class,19,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.serialization.xmlattributes,42861,662,3,37,70,2,6fd65ad4318fdf58c20546d646ed3b9b,1.002,"Wed, 06 Jul 2016 01:37:03 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.serialization.xmlattributeattribute,text/html,200,OK,XmlAttributeAttribute class,27,211,,0,0,,0,XmlAttributeAttribute Class,27,,0,Search Results,14,Constructors,12,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.xml.serialization.xmlattributeattribute,27509,351,3,21,37,2,74a8cc918fa77062204f39f7b27628b6,0.607,"Wed, 06 Jul 2016 01:37:03 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/system.diagnostics.processthread,text/html,200,OK,ProcessThread class,19,168,,0,0,,0,ProcessThread Class,19,,0,Search Results,14,Properties,10,,,https://docs.microsoft.com/en-us/dotnet/core/api/system.diagnostics.processthread,56144,1006,3,40,78,2,50f67c65d0932affbe7041f1e2901308,0.526,"Wed, 06 Jul 2016 01:37:10 GMT",
https://docs.microsoft.com/en-us/dotnet/core/api/microsoft.visualbasic,text/html,200,OK,Microsoft.VisualBasic namespace,31,269,,0,0,,0,Microsoft.VisualBasic Namespace,31,,0,Search Results,14,Classes,7,,,https://docs.microsoft.com/en-us/dotnet/core/api/microsoft.visualbasic,10546,113,2,6,10,1,faa969f299f64e5cd42af5b3a82decca,0.261,"Wed, 06 Jul 2016 01:36:45 GMT",
