Address,Content,Status Code,Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,Meta Refresh 1,Canonical Link Element 1,Size,Word Count,Level,Inlinks,Outlinks,External Outlinks,Hash,Response Time,Last Modified,Redirect URI
https://support.symantec.com/en_US/article.ALERT1118.html,text/html,200,OK,Product Notification: Symantec Client Firewall IPS Security Update 296,70,566,,0,0,,0,Product Notification: Symantec Client Firewall IPS Security Update 296,70,,0,Products Home,13,Services Home,13,,,,59156,599,5,6,15,155,a5b9ffeadbaee116dbe570372538f4db,0.925,"Thu, 07 Jul 2016 13:01:55 GMT",
https://support.symantec.com/en_US/article.TECH101198.html,text/html,200,OK,Updating virus definitions for Symantec AntiVirus Corporate Edition 10.x and Symantec Client Security 3.x,105,843,,0,0,,0,Updating virus definitions for Symantec AntiVirus Corporate Edition 10.x and Symantec Client Security 3.x,105,,0,Products Home,13,Services Home,13,,,,70075,1644,5,6,15,158,ff2c16e31ada2e8822fe83f970b1cee8,1.055,"Thu, 07 Jul 2016 14:03:47 GMT",
https://support.symantec.com/en_US/article.TECH227748.html,text/html,200,OK,The Ghost GUI is too small to view properly in higher resolution systems.,73,580,,0,0,,0,The Ghost GUI is too small to view properly in higher resolution systems.,73,,0,Products Home,13,Services Home,13,,,,61254,839,5,15,15,156,a419a2849d07f93a75b0cdd3d99e02fb,1.222,"Thu, 07 Jul 2016 16:11:38 GMT",
https://support.symantec.com/en_US/article.TECH230262.html,text/html,200,OK,Symantec Policy Manager (SPM) 5.1.9 install failed on 2008 R2,61,507,,0,0,,0,Symantec Policy Manager (SPM) 5.1.9 install failed on 2008 R2,61,,0,Products Home,13,Services Home,13,,,,60713,581,5,6,15,155,51515dc3ec47e1d55aab82cae2d72175,0.354,"Thu, 07 Jul 2016 12:04:33 GMT",
https://support.symantec.com/en_US/article.TECH105234.html,text/html,200,OK,"Cisco IP Phone, Unified Video Advantage and/or Jabber Video Chat are blocked by Endpoint Protection's Network Threat Protection component",137,1146,,0,0,,0,"Cisco IP Phone, Unified Video Advantage and/or Jabber Video Chat are blocked by Endpoint Protection's Network Threat Protection component",137,,0,Products Home,13,Services Home,13,,,,61700,835,5,6,15,155,301df4ce2e6be560750019546be26bb,0.259,"Thu, 07 Jul 2016 15:21:36 GMT",
https://support.symantec.com/en_US/article.TECH99631.html,text/html,200,OK,Manual uninstallation documents for Symantec Client Security products,69,568,,0,0,,0,Manual uninstallation documents for Symantec Client Security products,69,,0,Products Home,13,Services Home,13,,,,65817,990,5,5,15,192,d7c482318de04638cf5f463c9f34cc80,0.793,"Thu, 07 Jul 2016 13:02:24 GMT",
https://support.symantec.com/en_US/more-articles.html?path=/content/unifiedweb/en_US/dpl/_jcr_content/voyager-content/responsivecolumncont/column-3/articlelist_909950409&productReferenceKeys=51882,text/html; charset=UTF-8,200,OK,Alerts,6,46,,0,0,,0,Alerts,6,,0,Products Home,13,Services Home,13,,,,71884,478,5,4,18,152,e6bf70e40a90a153da765009d2490b42,0.967,,
https://support.symantec.com/en_US/dpl.62159.html,text/html,200,OK,Symantec Mobile Encryption for iOS,34,289,,0,0,,0,Symantec Mobile Encryption for iOS,34,,0,Products Home,13,Services Home,13,,,,57274,565,4,4,29,152,d2c9d20375ac9c66f4880045b8b3d41d,0.28,"Thu, 07 Jul 2016 12:04:28 GMT",
https://support.symantec.com/en_US/dpl.56528.html,text/html,200,OK,Data Loss Prevention Network Prevent for Web,44,378,,0,0,,0,Data Loss Prevention Network Prevent for Web,44,,0,Products Home,13,Services Home,13,,,,63502,547,4,4,28,152,713e7e4e74f36814ddc8081d28ecceb2,0.457,"Thu, 07 Jul 2016 13:41:53 GMT",
https://support.symantec.com/en_US/article.INFO3204.html,text/html,200,OK,Symantec Mobile Encryption for iOS version 2.0 Ð System Requirements,68,578,,0,0,,0,Symantec Mobile Encryption for iOS version 2.0 Ð System Requirements,68,,0,Products Home,13,Services Home,13,,,,62046,864,5,5,15,155,56ac2c784bba46e48395604fd4e02ee0,0.241,"Thu, 07 Jul 2016 12:09:20 GMT",
https://support.symantec.com/en_US/article.TECH221660.html,text/html,200,OK,Error when indexing documents zipped with Winzip 11,51,432,,0,0,,0,Error when indexing documents zipped with Winzip 11,51,,0,Products Home,13,Services Home,13,,,,59697,635,5,15,15,155,84bede66897f1271ba6fe447e62c1b36,0.218,"Thu, 07 Jul 2016 15:50:36 GMT",
https://support.symantec.com/en_US/article.TECH234642.html,text/html,200,OK,In incident snapshot attachment is showing as part of body for HTTP and HTTPS upload,84,703,,0,0,,0,In incident snapshot attachment is showing as part of body for HTTP and HTTPS upload,84,,0,Products Home,13,Services Home,13,,,,61396,825,5,6,15,155,d79e4fcdba7fafa995ea45a537a6366a,0.219,"Thu, 07 Jul 2016 14:01:35 GMT",
https://support.symantec.com/en_US/more-articles.html?path=/content/unifiedweb/en_US/dpl/_jcr_content/voyager-content/responsivecolumncont_0/column-1/articlelist&productReferenceKeys=62159,text/html; charset=UTF-8,200,OK,Documentation,13,121,,0,0,,0,Documentation,13,,0,Products Home,13,Services Home,13,,,,70983,446,5,4,16,152,9993998f67566f35d2f76c7c450b4eed,0.823,,
https://support.symantec.com/en_US/article.ALERT2045.html,text/html,200,OK,Symantec Data Loss Prevention 14.5 Now Available,48,416,,0,0,,0,Symantec Data Loss Prevention 14.5 Now Available,48,,0,Products Home,13,Services Home,13,,,,59137,574,4,56,17,156,5d829b68828cb52787c1a9686dc1daaf,0.251,"Thu, 07 Jul 2016 15:39:03 GMT",
https://support.symantec.com/en_US/article.HOWTO83926.html,text/html,200,OK,Howto: Verify the Symantec Encryption product (Formerly PGP Encryption products) installation files (.sig),106,844,,0,0,,0,Howto: Verify the Symantec Encryption product (Formerly PGP Encryption products) installation files (.sig),106,,0,Products Home,13,Services Home,13,,,,63281,961,5,6,15,159,c0bc46002af6b21a3b0c3eaca98c4adf,1.284,"Thu, 07 Jul 2016 13:42:38 GMT",
https://support.symantec.com/en_US/article.TECH213290.html,text/html,200,OK,FEATURE REQUEST: Support RSASSA-PSS signatures on x.509 certificates,68,622,,0,0,,0,FEATURE REQUEST: Support RSASSA-PSS signatures on x.509 certificates,68,,0,Products Home,13,Services Home,13,,,,60046,652,5,12,15,155,b2ffdee3512338cddba20dd5b8d8ec8f,1.176,"Thu, 07 Jul 2016 16:11:42 GMT",
https://support.symantec.com/en_US/more-articles.html?path=/content/unifiedweb/en_US/dpl/_jcr_content/voyager-content/responsivecolumncont/column-2/articlelist&productReferenceKeys=56528,text/html; charset=UTF-8,200,OK,Recent Articles,15,121,,0,0,,0,Recent Articles,15,,0,Products Home,13,Services Home,13,,,,78296,729,5,4,34,152,27e33f8d4ed6649ea668728f8c8185b0,1.411,,
https://support.symantec.com/en_US/more-articles.html?path=/content/unifiedweb/en_US/dpl/_jcr_content/voyager-content/responsivecolumncont_0/column-1/articlelist&productReferenceKeys=59655,text/html; charset=UTF-8,200,OK,Documentation,13,121,,0,0,,0,Documentation,13,,0,Products Home,13,Services Home,13,,,,72269,486,5,4,19,152,e65b331d13e3305df3dec00f1f13d5f4,1.084,,
https://support.symantec.com/en_US/dpl.51879.html,text/html,200,OK,Message Filter,14,118,,0,0,,0,Message Filter,14,,0,Products Home,13,Services Home,13,,,,60448,625,4,4,36,152,8602df0599c6cffe1404a54e309de5de,0.284,"Thu, 07 Jul 2016 12:09:12 GMT",
https://support.symantec.com/en_US/article.DOC4707.html,text/html,200,OK,Symantec&trade; Message Filter 6.3 Implementation Guide,55,472,,0,0,,0,Symantecª Message Filter 6.3 Implementation Guide,49,,0,Products Home,13,Services Home,13,,,,61386,611,5,6,15,157,25c8e0ad6b18de6a543e0c47d231cbe7,0.4,"Thu, 07 Jul 2016 14:41:23 GMT",
https://support.symantec.com/en_US/article.TECH82881.html,text/html,200,OK,Emails sent from a bulk mailer are being blocked by a Symantec Message Gateway / Email Security .Cloud product,110,918,,0,0,,0,Emails sent from a bulk mailer are being blocked by a Symantec Message Gateway / Email Security .Cloud product,110,,0,Products Home,13,Services Home,13,,,,62074,967,5,5,15,155,bab1b2a458bf74ae24756ebfde1a7b58,0.209,"Thu, 07 Jul 2016 15:06:56 GMT",
https://support.symantec.com/en_US/dpl.55899.html,text/html,200,OK,Barcode Solution,16,137,,0,0,,0,Barcode Solution,16,,0,Products Home,13,Services Home,13,,,,59337,597,4,4,32,152,f07e2f95b8164d1a0f1b4648cac78ad7,0.237,"Thu, 07 Jul 2016 14:36:22 GMT",
https://support.symantec.com/en_US/article.DOC4114.html,text/html,200,OK,"Symantec Brightmail&trade; Message Filter 6.2 Release Notes - Solaris, Linux, Windows",85,706,,0,0,,0,"Symantec Brightmailª Message Filter 6.2 Release Notes - Solaris, Linux, Windows",79,,0,Products Home,13,Services Home,13,,,,60787,611,5,6,15,157,790b8884f15dc81aaa3e4a0d14a463f3,0.202,"Thu, 07 Jul 2016 15:40:54 GMT",
https://support.symantec.com/en_US/article.TECH220661.html,text/html,200,OK,Can dates be used for indexing an EDM?,38,329,,0,0,,0,Can dates be used for indexing an EDM?,38,,0,Products Home,13,Services Home,13,,,,59512,658,6,5,15,156,93ba67b0098d69daf70337d856e769ca,0.948,"Thu, 07 Jul 2016 16:11:43 GMT",
https://support.symantec.com/en_US/article.TECH232609.html,text/html,200,OK,Incidents not captured in the Gmail message body when using Firefox,67,556,,0,0,,0,Incidents not captured in the Gmail message body when using Firefox,67,,0,Products Home,13,Services Home,13,,,,59933,646,6,7,15,155,68571e5daa6168e673a3407c0fd625fb,0.255,"Thu, 07 Jul 2016 12:14:50 GMT",
https://support.symantec.com/en_US/article.ALERT1588.html,text/html,200,OK,"Symantec registration, rules, and software update servers are dropping support for the Secure Sockets Layer version 2 (SSLv2) protocol.",135,1090,,0,0,,0,"Symantec registration, rules, and software update servers are dropping support for the Secure Sockets Layer version 2 (SSLv2) protocol.",135,,0,Products Home,13,Services Home,13,,,,61747,775,5,11,15,161,43641a1767b2404b5bef9ce3199b663a,0.235,"Thu, 07 Jul 2016 13:22:42 GMT",
https://support.symantec.com/en_US/dpl.64191.html,text/html,200,OK,Embedded Security Critical System Protection,44,368,,0,0,,0,Embedded Security Critical System Protection,44,,0,Products Home,13,Services Home,13,,,,58996,587,4,4,34,152,752e830f3657d9c5ed4ecfb60b8ab106,0.218,"Thu, 07 Jul 2016 14:18:31 GMT",
https://support.symantec.com/en_US/article.DOC9233.html,text/html,200,OK,Symantecª Embedded Security: Critical System Protection v6.5.1 Help,67,572,,0,0,,0,Symantecª Embedded Security: Critical System Protection v6.5.1 Help,67,,0,Products Home,13,Services Home,13,,,,60599,591,5,7,15,158,fc595d97ff733227a1e477a2a6722ab,0.384,"Thu, 07 Jul 2016 12:23:03 GMT",
https://support.symantec.com/en_US/more-articles.html?path=/content/unifiedweb/en_US/dpl/_jcr_content/voyager-content/responsivecolumncont/column-3/articlelist_909950409&productReferenceKeys=64191,text/html; charset=UTF-8,200,OK,Alerts,6,46,,0,0,,0,Alerts,6,,0,Products Home,13,Services Home,13,,,,70547,432,5,4,15,152,78b152448a926fc1e37da177e3aad863,0.623,,
https://support.symantec.com/en_US/more-articles.html?path=/content/unifiedweb/en_US/dpl/_jcr_content/voyager-content/responsivecolumncont/column-2/articlelist&productReferenceKeys=51879,text/html; charset=UTF-8,200,OK,Recent Articles,15,121,,0,0,,0,Recent Articles,15,,0,Products Home,13,Services Home,13,,,,78584,753,5,4,34,152,57f8e2dc249386da5694e10ce38caae5,1.803,,
https://support.symantec.com/en_US/article.TECH228473.html,text/html,200,OK,"Re-application of the software, policy, or config update with the same name does not work through FTPS",102,833,,0,0,,0,"Re-application of the software, policy, or config update with the same name does not work through FTPS",102,,0,Products Home,13,Services Home,13,,,,59614,646,5,6,15,155,d4186f24af5b81aa29717a839893be3b,0.21,"Thu, 07 Jul 2016 14:25:00 GMT",
https://support.symantec.com/en_US/article.INFO3748.html,text/html,200,OK,Symantecª Embedded Security: Critical System Protection v1.0.1 (MP5),68,584,,0,0,,0,Symantecª Embedded Security: Critical System Protection v1.0.1 (MP5),68,,0,Products Home,13,Services Home,13,,,,58908,585,5,6,15,156,cc0fdd3d68db836a802520a144e89756,0.216,"Thu, 07 Jul 2016 13:05:06 GMT",
https://support.symantec.com/en_US/article.DOC8163.html,text/html,200,OK,Symantec&trade; Embedded Security: Critical System Protection v1.0 Release Notes,80,678,,0,0,,0,Symantecª Embedded Security: Critical System Protection v1.0 Release Notes,74,,0,Products Home,13,Services Home,13,,,,60345,582,5,6,15,157,55a0ed5a6fae164b2fe23cb3d37372c0,0.196,"Thu, 07 Jul 2016 15:51:51 GMT",
https://support.symantec.com/en_US/more-articles.html?path=/content/unifiedweb/en_US/dpl/_jcr_content/voyager-content/responsivecolumncont/column-1/articlelist&productReferenceKeys=55899,text/html; charset=UTF-8,200,OK,Popular Articles,16,126,,0,0,,0,Popular Articles,16,,0,Products Home,13,Services Home,13,,,,78124,715,5,4,34,152,52e097651c165e9e0786b7bfcec229a5,1.605,,
https://support.symantec.com/en_US/article.HOWTO9811.html,text/html,200,OK,Altiris 7.0 Planning and Implementation Guide -- v1.2,53,421,,0,0,,0,Altiris 7.0 Planning and Implementation Guide -- v1.2,53,,0,Products Home,13,Services Home,13,,,,59722,556,5,37,15,157,928e61159a5e5290c387558d96e108cd,1.272,"Thu, 07 Jul 2016 16:11:45 GMT",
https://support.symantec.com/en_US/article.TECH234298.html,text/html,200,OK,Integrating Zscaler Web Security with Network Prevent for Web,61,504,,0,0,,0,Integrating Zscaler Web Security with Network Prevent for Web,61,,0,Products Home,13,Services Home,13,,,,60403,620,6,4,15,157,afd92ce951ad482b44a666d44b509561,0.226,"Thu, 07 Jul 2016 12:42:51 GMT",
https://support.symantec.com/en_US/dpl.51973.html,text/html,200,OK,Traffic Shaper,14,113,,0,0,,0,Traffic Shaper,14,,0,Products Home,13,Services Home,13,,,,58373,565,4,4,34,152,959a2c7ab80b3fcbc7ca413f5da0f542,0.265,"Thu, 07 Jul 2016 12:14:02 GMT",
https://support.symantec.com/en_US/article.ALERT1906.html,text/html,200,OK,SSLv3 protocol decommission,27,242,,0,0,,0,SSLv3 protocol decommission,27,,0,Products Home,13,Services Home,13,,,,62322,796,5,6,15,157,8f93a090645c4e5e268e4ba0b3a2bc4e,0.27,"Thu, 07 Jul 2016 13:18:47 GMT",
https://support.symantec.com/en_US/more-articles.html?path=/content/unifiedweb/en_US/dpl/_jcr_content/voyager-content/responsivecolumncont/column-2/articlelist&productReferenceKeys=51973,text/html; charset=UTF-8,200,OK,Recent Articles,15,121,,0,0,,0,Recent Articles,15,,0,Products Home,13,Services Home,13,,,,78640,790,5,4,34,152,6ffcb648a7b96d61edd8551b75904c77,1.511,,
https://support.symantec.com/en_US/article.TECH97008.html,text/html,200,OK,How can I create a Symantec Traffic Shaper failover cluster larger than the default of n+3?,91,720,,0,0,,0,How can I create a Symantec Traffic Shaper failover cluster larger than the default of n+3?,91,,0,Products Home,13,Services Home,13,,,,75198,979,6,4,15,155,7ca0b3eaaf524deccb32f69d83a1d5a4,0.254,"Thu, 07 Jul 2016 13:30:43 GMT",
https://support.symantec.com/en_US/article.TECH187723.html,text/html,200,OK,How to retrieve a backup of all Traffic Shaper path data remotely without UI interaction,88,687,,0,0,,0,How to retrieve a backup of all Traffic Shaper path data remotely without UI interaction,88,,0,Products Home,13,Services Home,13,,,,60833,706,6,4,15,157,f52842cedbf7d31b18e2f2005e71263d,1.03,"Thu, 07 Jul 2016 16:11:48 GMT",
https://support.symantec.com/en_US/dpl.56521.html,text/html,200,OK,Data Loss Prevention Network Prevent for Email,46,386,,0,0,,0,Data Loss Prevention Network Prevent for Email,46,,0,Products Home,13,Services Home,13,,,,65929,560,4,4,30,152,f3d03ce30b9307f4a83393c41aa53733,0.671,"Thu, 07 Jul 2016 12:26:43 GMT",
https://support.symantec.com/en_US/article.TECH122478.html,text/html,200,OK,Information on spam volume and spam trends,42,366,,0,0,,0,Information on spam volume and spam trends,42,,0,Products Home,13,Services Home,13,,,,60965,726,6,5,15,160,857fd248a49497cac29372bf7d758280,0.968,"Thu, 07 Jul 2016 16:11:48 GMT",
https://support.symantec.com/en_US/dpl.55930.html,text/html,200,OK,Data Connector,14,126,,0,0,,0,Data Connector,14,,0,Products Home,13,Services Home,13,,,,57601,565,4,4,32,152,5685ff8e75ecfb498c18346bc7727fc0,0.244,"Thu, 07 Jul 2016 12:14:56 GMT",
https://support.symantec.com/en_US/article.TECH220670.html,text/html,200,OK,Does Symantec DLP recognize .wmv file types?,44,383,,0,0,,0,Does Symantec DLP recognize .wmv file types?,44,,0,Products Home,13,Services Home,13,,,,58872,564,5,21,15,155,36e0abbe824966d5beed3fd62147d42,0.262,"Thu, 07 Jul 2016 15:38:48 GMT",
https://support.symantec.com/en_US/article.HOWTO124419.html,text/html,200,OK,How to Make a Pre-Process Import Data Function That Drops Extra Characters,74,631,,0,0,,0,How to Make a Pre-Process Import Data Function That Drops Extra Characters,74,,0,Products Home,13,Services Home,13,,,,60070,758,5,7,15,155,eabe7bedda9a71890fd32d8c0012c956,0.606,"Thu, 07 Jul 2016 13:07:31 GMT",
https://support.symantec.com/en_US/more-articles.html?path=/content/unifiedweb/en_US/dpl/_jcr_content/voyager-content/responsivecolumncont/column-1/articlelist&productReferenceKeys=62159,text/html; charset=UTF-8,200,OK,Popular Articles,16,126,,0,0,,0,Popular Articles,16,,0,Products Home,13,Services Home,13,,,,78557,750,5,4,34,152,8a84fb77eb59fa16e6acedcda45b7902,1.242,,
https://support.symantec.com/en_US/dpl.56091.html,text/html,200,OK,Altiris Software Development Kit (ASDK),39,323,,0,0,,0,Altiris Software Development Kit (ASDK),39,,0,Products Home,13,Services Home,13,,,,57585,564,4,4,28,152,eff578291ac211b992c08bfe908bc857,0.264,"Thu, 07 Jul 2016 13:26:22 GMT",
https://support.symantec.com/en_US/article.TECH223682.html,text/html,200,OK,FEATURE REQUEST: Email Encryption App for Windows Phone 8,57,534,,0,0,,0,FEATURE REQUEST: Email Encryption App for Windows Phone 8,57,,0,Products Home,13,Services Home,13,,,,59710,677,6,7,15,155,854da3f479f9f43b071fd3167e231d46,0.223,"Thu, 07 Jul 2016 16:03:43 GMT",
https://support.symantec.com/en_US/article.HOWTO101701.html,text/html,200,OK,Symantec Encryption Management Server-Debugging Setup,53,483,,0,0,,0,Symantec Encryption Management Server-Debugging Setup,53,,0,Products Home,13,Services Home,13,,,,64639,903,5,21,15,158,b2bc6eb5c69f1bf69658108700adf0c5,0.69,"Thu, 07 Jul 2016 14:43:18 GMT",
https://support.symantec.com/en_US/article.TECH204177.html,text/html,200,OK,Default mailbox for the Symantec Mail Encryptor on iOS,54,445,,0,0,,0,Default mailbox for the Symantec Mail Encryptor on iOS,54,,0,Products Home,13,Services Home,13,,,,59827,684,6,5,15,155,fa2815a63daf1e6ac54d5e9f7f6b3bb2,0.72,"Thu, 07 Jul 2016 13:52:35 GMT",
https://support.symantec.com/en_US/article.DOC3253.html,text/html,200,OK,Symantec&trade; Management Platform User Guide,46,416,,0,0,,0,Symantecª Management Platform User Guide,40,,0,Products Home,13,Services Home,13,,,,59374,534,5,7,15,157,bea95326b0290932efeb98f2b9a5d110,0.197,"Thu, 07 Jul 2016 12:13:30 GMT",
https://support.symantec.com/en_US/dpl.64814.html,text/html,200,OK,VIP Credential Development Kit,30,253,,0,0,,0,VIP Credential Development Kit,30,,0,Products Home,13,Services Home,13,,,,57378,549,4,4,22,152,3be80022f2c5c6cbf740bbf0024990e4,2.008,"Thu, 07 Jul 2016 16:11:51 GMT",
https://support.symantec.com/en_US/more-articles.html?path=/content/unifiedweb/en_US/dpl/_jcr_content/voyager-content/responsivecolumncont/column-2/articlelist&productReferenceKeys=56091,text/html; charset=UTF-8,200,OK,Recent Articles,15,121,,0,0,,0,Recent Articles,15,,0,Products Home,13,Services Home,13,,,,78715,787,5,4,34,152,9475b089eab92b5a8f4d2c3df1e5995c,1.091,,
https://support.symantec.com/en_US/article.DOC8162.html,text/html,200,OK,Symantecª Embedded Security: Critical System Protection v1.0 Help,65,557,,0,0,,0,Symantecª Embedded Security: Critical System Protection v1.0 Help,65,,0,Products Home,13,Services Home,13,,,,60353,577,5,6,15,158,b98f13b7883da982717fdaa31b599dfe,0.229,"Thu, 07 Jul 2016 15:47:44 GMT",
https://support.symantec.com/en_US/article.TECH216319.html,text/html,200,OK,Application Metering Agent is crash Symantec Management Agent (SMA) in 7.1 SP2 MP1 V5. Fatal error occured in module 'AMAgent.dll' in 'AeXNSAgentHostSurrogate32.exe',165,1401,,0,0,,0,Application Metering Agent is crash Symantec Management Agent (SMA) in 7.1 SP2 MP1 V5. Fatal error occured in module 'AMAgent.dll' in 'AeXNSAgentHostSurrogate32.exe',165,,0,Products Home,13,Services Home,13,,,,60903,655,6,4,15,157,567252443a3c20d53dcf83ce2a0d482c,0.243,"Thu, 07 Jul 2016 14:09:34 GMT",
https://support.symantec.com/en_US/more-articles.html?path=/content/unifiedweb/en_US/dpl/_jcr_content/voyager-content/responsivecolumncont/column-2/articlelist&productReferenceKeys=64814,text/html; charset=UTF-8,200,OK,Recent Articles,15,121,,0,0,,0,Recent Articles,15,,0,Products Home,13,Services Home,13,,,,70854,484,5,4,17,152,bd1382ab7e58b0006701f80c14829eac,0.753,,
https://support.symantec.com/en_US/article.TECH214924.html,text/html,200,OK,Error while running ÒMemory Configuration by ComputerÓ report,61,505,,0,0,,0,Error while running ÒMemory Configuration by ComputerÓ report,61,,0,Products Home,13,Services Home,13,,,,59800,662,6,4,15,155,f4a9bdcb752cead91cd08ea8f9125b38,0.225,"Thu, 07 Jul 2016 15:27:14 GMT",
https://support.symantec.com/en_US/article.HOWTO98832.html,text/html,200,OK,How to use ExecuteTask method,29,264,,0,0,,0,How to use ExecuteTask method,29,,0,Products Home,13,Services Home,13,,,,58376,542,6,4,15,155,2a4c31b7368eee1756ffda186cb083d3,0.222,"Thu, 07 Jul 2016 12:24:25 GMT",
https://support.symantec.com/en_US/dpl.62161.html,text/html,200,OK,PGP Viewer (for Android),24,203,,0,0,,0,PGP Viewer (for Android),24,,0,Products Home,13,Services Home,13,,,,57434,568,4,4,30,152,604511a2ba5cc592b9e37d7c07222f56,0.268,"Thu, 07 Jul 2016 14:51:38 GMT",
https://support.symantec.com/en_US/article.INFO3538.html,text/html,200,OK,Symantec VIP Access for Android 3.0.1 and older | Error Code: 5007,66,548,,0,0,,0,Symantec VIP Access for Android 3.0.1 and older | Error Code: 5007,66,,0,Products Home,13,Services Home,13,,,,62400,850,5,20,15,155,bf607b3254c0eabe4798a261afa03bbb,1.105,"Thu, 07 Jul 2016 16:11:53 GMT",
https://support.symantec.com/library/SYMWISE/ENTERPRISE/Matthew%20Carter1/VIP-SHA-1/4.png,text/html; charset=iso-8859-1,302,Moved Temporarily,,0,0,,0,0,,0,,0,,0,,0,,0,,,,287,0,6,0,1,0,,0.141,,http://origin-symwisedownload.symantec.com/library/SYMWISE/ENTERPRISE/Matthew%20Carter1/VIP-SHA-1/4.png
https://support.symantec.com/en_US/article.INFO3602.html,text/html,200,OK,FEATURE REQUEST: Support Symantec PGP Viewer for Android on Android 6 (Marshmallow),83,760,,0,0,,0,FEATURE REQUEST: Support Symantec PGP Viewer for Android on Android 6 (Marshmallow),83,,0,Products Home,13,Services Home,13,,,,59720,685,5,6,15,155,7790b4ea64721474d006ac84986d5e94,0.202,"Thu, 07 Jul 2016 12:42:08 GMT",
